mid,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
67510,102,7,39,45,106,67,78,87,27,15
67511,15,3,86,16,23,88,85,78,39,1
67512,111,1,69,15,86,16,25,52,89,87
67513,103,53,13,29,6,106,102,112,35,120
67514,112,60,7,12,15,39,111,6,107,52
67515,111,7,35,109,65,52,64,19,89,15
67516,76,121,6,3,96,77,94,87,120,65
67517,107,26,6,55,106,65,4,88,39,16
67518,52,100,65,27,15,69,23,89,86,31
67519,61,26,46,65,16,102,35,29,6,86
67520,65,94,8,100,55,107,76,16,54,52
67521,121,16,10,57,54,80,17,107,27,55
67522,85,10,27,23,40,69,18,65,36,121
67523,18,69,121,107,17,16,39,54,55,85
67524,95,120,46,20,16,17,87,54,33,38
67525,102,64,46,69,106,52,53,26,35,107
67526,65,7,96,94,99,79,46,16,63,52
67527,52,100,95,27,16,69,106,13,18,111
67528,27,52,96,4,79,23,120,45,109,102
67529,15,88,8,38,112,16,3,52,44,23
67530,6,70,27,102,65,8,36,46,31,88
67531,111,7,15,42,65,85,69,25,121,54
67532,23,27,16,10,3,7,94,52,14,86
67533,30,106,69,10,100,52,85,16,1,76
67534,15,69,87,19,36,25,102,42,52,106
67535,10,52,27,120,53,121,64,89,17,69
67536,16,25,53,106,79,21,78,27,102,109
67537,87,69,55,8,23,3,6,35,65,13
67538,11,27,106,53,96,15,104,64,16,94
67539,121,25,44,97,16,31,104,33,45,8
67540,52,61,100,20,69,121,97,16,106,8
67541,87,63,46,96,65,102,27,29,6,80
67542,107,7,68,17,63,26,101,114,102,99
67543,36,16,3,6,52,95,7,106,111,55
67544,69,40,87,10,13,15,36,111,7,46
67545,9,6,31,19,107,110,7,102,8,73
67546,100,86,33,6,10,87,106,35,79,96
67547,107,27,55,6,46,106,52,42,16,20
67548,68,1,27,18,15,111,9,10,120,16
67549,112,89,7,53,114,27,16,40,33,109
67550,87,18,80,13,88,102,69,79,46,77
67551,102,10,6,33,14,41,53,11,107,50
67552,79,17,44,96,97,53,48,27,29,98
67553,85,10,75,7,114,111,16,18,33,61
67554,3,38,86,94,106,87,8,36,120,33
67555,39,6,102,86,78,7,61,20,16,89
67556,25,106,16,70,102,7,6,76,87,69
67557,7,15,111,19,8,16,109,52,3,76
67558,50,7,41,59,38,69,98,14,1,121
67559,111,95,86,7,43,112,80,10,2,16
67560,53,70,9,8,27,16,54,120,111,61
67561,85,36,15,111,95,54,47,69,112,9
67562,76,6,88,75,16,39,78,3,95,100
67563,120,17,102,114,27,52,18,76,26,70
67564,25,39,42,111,106,107,87,95,13,55
67565,27,18,114,78,19,102,53,88,106,54
67566,16,23,95,102,50,90,100,69,54,114
67567,53,109,7,16,45,102,38,52,27,94
67568,25,16,15,64,60,43,47,27,70,7
67569,67,53,86,74,107,55,75,5,7,18
67570,2,113,1,88,97,98,102,12,26,8
67571,58,6,83,20,114,96,23,67,88,112
67572,120,23,27,81,36,88,69,11,111,77
67573,102,6,36,64,47,75,26,29,54,42
67574,16,39,95,102,87,36,85,1,107,55
67575,111,6,76,36,7,87,63,94,69,96
67576,78,80,52,25,102,47,121,8,26,16
67577,120,33,74,38,37,53,64,7,101,41
67578,111,65,114,33,10,90,94,63,19,16
67579,8,83,16,61,102,86,29,47,2,100
67580,3,46,88,89,78,6,10,87,53,51
67581,15,29,59,33,26,102,112,81,17,78
67582,112,67,46,79,16,30,6,10,120,33
67583,84,34,28,109,66,14,8,22,26,98
67584,37,53,94,27,106,90,17,95,62,33
67585,89,76,111,13,7,102,39,86,67,38
67586,74,107,15,87,12,52,16,95,65,102
67587,70,121,38,65,80,13,54,20,29,100
67588,112,67,46,69,13,66,6,47,16,100
67589,76,25,80,102,96,87,95,55,7,39
67590,112,46,8,27,120,10,65,52,86,102
67591,66,53,18,88,47,64,23,95,78,33
67592,52,7,46,102,98,53,6,29,16,15
67593,111,35,106,86,69,109,114,38,121,3
67594,121,95,76,97,96,15,55,10,16,102
67595,58,35,106,86,69,8,43,38,33,111
67596,42,10,16,7,68,18,17,26,69,88
67597,15,55,68,112,10,121,95,23,97,25
67598,113,67,75,104,69,18,6,65,25,84
67599,23,96,102,112,35,53,6,29,16,36
67600,114,113,33,112,96,102,39,29,6,86
67601,3,53,106,29,113,52,36,111,16,94
67602,10,55,30,16,46,87,26,23,69,1
67603,121,94,16,70,52,35,102,86,69,95
67604,107,30,120,15,52,95,69,106,27,64
67605,111,29,86,19,89,107,27,73,69,54
67606,31,45,107,1,55,121,102,109,36,69
67607,10,16,64,100,114,27,53,46,29,18
67608,18,16,106,86,64,121,120,42,62,33
67609,16,18,25,65,76,102,15,54,27,96
67610,112,96,27,12,15,111,39,69,6,19
67611,73,69,27,107,95,87,94,16,106,55
67612,112,76,78,18,27,87,108,7,94,8
67613,23,121,20,63,69,65,7,76,96,95
67614,6,76,53,86,78,96,42,121,17,31
67615,7,53,19,6,46,10,17,23,102,88
67616,16,6,64,55,17,106,96,52,112,70
67617,89,7,65,114,102,57,6,17,79,36
67618,7,40,53,18,30,54,69,121,46,27
67619,67,16,47,112,88,55,7,106,87,46
67620,36,89,46,69,112,94,7,78,6,102
67621,37,17,96,10,27,6,85,86,50,62
67622,67,78,106,50,27,23,18,55,16,102
67623,106,50,52,16,112,95,46,96,86,102
67624,27,106,96,10,100,121,16,52,36,18
67625,110,23,70,27,78,8,55,75,88,10
67626,3,40,100,46,55,31,52,27,120,94
67627,65,111,107,8,61,6,39,75,57,7
67628,18,65,76,29,102,40,89,112,69,42
67629,7,106,53,54,3,52,26,96,46,37
67630,75,84,88,94,104,110,25,53,54,26
67631,71,59,111,42,99,8,69,74,100,30
67632,120,86,111,11,70,101,31,64,8,29
67633,53,44,86,19,58,70,121,102,104,47
67634,54,50,19,17,55,33,82,112,10,96
67635,39,31,42,83,69,114,49,16,102,55
67636,54,108,84,47,31,121,8,16,52,15
67637,23,52,5,16,114,95,107,45,64,55
67638,6,96,20,11,64,10,62,111,36,121
67639,42,102,21,86,38,17,8,36,33,112
67640,110,54,41,75,5,86,69,74,102,6
67641,65,111,15,35,60,47,6,20,79,28
67642,111,15,16,86,54,95,7,112,88,46
67643,54,71,55,76,64,106,16,111,10,52
67644,55,9,3,109,107,25,87,54,106,16
67645,54,56,53,100,38,44,46,16,64,7
67646,6,38,25,33,50,121,35,10,69,37
67647,103,53,9,29,6,52,26,87,15,96
67648,76,85,6,7,36,52,100,112,94,96
67649,112,44,19,53,74,6,64,7,69,46
67650,102,23,96,94,86,111,73,16,36,52
67651,44,70,102,26,99,84,88,55,6,23
67652,95,78,53,75,70,27,11,16,6,102
67653,6,20,84,114,96,35,26,53,18,102
67654,69,114,121,54,26,53,6,10,88,20
67655,70,19,30,114,77,13,54,85,69,17
67656,59,60,39,56,52,106,16,10,47,102
67657,119,72,94,107,36,25,38,86,65,6
67658,50,28,1,47,26,8,30,69,120,121
67659,42,59,72,112,119,8,17,111,33,62
67660,84,8,26,36,22,53,6,58,102,19
67661,12,25,86,121,60,23,69,42,84,31
67662,15,104,19,34,37,64,95,119,78,17
67663,35,112,70,7,69,33,64,54,46,2
67664,111,65,16,25,54,102,35,96,19,12
67665,46,7,21,87,6,44,36,107,22,31
67666,99,70,106,86,102,121,15,69,8,26
67667,52,64,89,7,15,109,39,120,26,33
67668,67,102,52,79,15,46,36,18,6,111
67669,102,16,74,44,27,42,20,15,84,25
67670,3,7,78,10,46,102,55,26,76,18
67671,111,25,95,65,7,54,19,15,112,80
67672,67,37,25,69,96,53,46,120,6,3
67673,64,106,69,18,97,111,11,60,70,33
67674,23,42,90,85,36,8,20,50,33,38
67675,53,36,58,113,7,35,121,54,26,29
67676,74,1,16,100,64,8,83,106,31,33
67677,7,111,114,23,26,77,27,8,53,38
67678,18,107,16,25,64,103,53,13,36,6
67679,26,81,74,69,121,111,6,53,23,96
67680,90,112,42,108,36,10,95,65,27,121
67681,6,16,64,60,76,38,121,31,8,94
67682,23,44,111,69,97,121,70,60,86,46
67683,8,70,100,30,22,109,76,16,7,64
67684,11,109,31,121,78,25,36,95,111,18
67685,7,110,6,85,59,96,18,111,88,25
67686,25,7,1,16,87,8,106,52,36,3
67687,95,16,64,114,13,54,106,107,111,78
67688,76,7,70,53,23,106,16,52,46,102
67689,3,78,86,17,18,87,7,57,10,46
67690,109,23,7,86,112,10,88,33,106,31
67691,8,16,57,47,27,65,1,114,19,69
67692,95,112,86,69,6,45,120,10,102,33
67693,30,15,36,25,27,10,29,74,112,102
67694,17,27,6,28,112,102,67,18,26,13
67695,94,81,83,62,69,8,111,106,107,55
67696,65,113,102,96,14,7,111,6,68,47
67697,102,95,107,65,114,53,6,19,29,9
67698,59,39,14,87,55,10,121,26,99,15
67699,36,8,64,107,34,95,47,104,102,78
67700,54,16,39,79,87,109,59,29,86,112
67701,44,110,68,106,69,38,111,20,114,15
67702,7,111,114,51,6,8,35,96,102,27
67703,35,106,87,78,27,36,52,65,88,18
67704,112,77,39,7,60,6,46,16,100,26
67705,53,6,27,65,46,111,95,69,57,106
67706,64,8,86,57,39,15,65,104,10,26
67707,18,75,46,96,33,3,38,120,15,6
67708,23,42,50,6,52,25,16,112,67,29
67709,74,88,27,8,22,26,67,64,29,25
67710,102,7,76,78,8,13,20,111,120,94
67711,70,111,36,46,27,95,102,55,19,106
67712,109,111,106,96,107,102,52,16,46,18
67713,86,1,68,47,7,121,69,18,16,74
67714,7,6,76,81,79,35,14,26,96,102
67715,74,70,53,16,31,46,20,107,8,110
67716,86,29,27,39,6,35,70,112,96,16
67717,25,12,121,120,102,94,36,85,107,55
67718,113,33,57,3,14,42,88,75,55,25
67719,65,76,55,111,18,100,2,15,27,113
67720,64,95,65,16,9,110,25,100,70,27
67721,63,111,94,51,7,85,108,64,67,47
67722,27,23,18,89,102,88,15,62,29,87
67723,1,16,106,25,102,8,36,52,27,64
67724,27,106,69,109,102,31,60,77,33,89
67725,53,6,107,36,25,64,80,10,19,27
67726,9,19,54,120,105,107,114,49,83,14
67727,42,114,15,119,112,7,62,54,104,68
67728,120,54,26,102,88,17,70,10,107,86
67729,53,109,3,110,16,49,14,86,87,70
67730,22,78,94,100,64,52,18,36,16,35
67731,69,8,86,7,10,76,114,27,111,42
67732,112,111,54,51,106,76,53,7,86,44
67733,23,119,77,111,53,74,89,114,5,71
67734,86,96,94,62,102,60,114,64,42,35
67735,27,65,102,6,96,93,64,34,99,18
67736,94,102,113,88,96,11,62,86,36,85
67737,106,57,73,55,26,75,54,17,65,16
67738,102,61,10,120,119,85,8,121,69,25
67739,57,74,6,10,102,65,121,7,114,33
67740,121,90,38,94,6,1,100,15,111,29
67741,3,76,88,63,120,65,56,8,16,53
67742,20,63,10,78,27,111,12,107,65,95
67743,87,89,106,107,55,6,58,17,65,7
67744,15,100,46,111,65,59,19,20,94,70
67745,111,25,114,33,78,85,49,121,10,57
67746,89,87,49,120,33,112,18,52,88,16
67747,95,11,45,33,111,76,88,98,75,52
67748,102,17,70,65,78,89,43,69,85,111
67749,90,18,106,88,38,8,87,94,53,7
67750,17,33,67,69,75,114,100,94,111,96
67751,95,102,17,16,27,111,44,106,65,78
67752,102,73,70,120,26,10,47,3,69,106
67753,95,27,39,102,97,121,18,69,16,36
67754,52,56,42,16,33,1,114,75,69,86
67755,10,86,15,53,78,121,18,16,33,17
67756,18,39,79,55,88,58,15,70,30,16
67757,73,100,15,121,18,87,89,69,16,52
67758,102,47,114,53,120,67,52,121,29,33
67759,54,39,75,55,18,30,120,95,65,16
67760,61,102,19,96,89,26,23,107,15,16
67761,4,52,39,29,121,44,37,86,16,25
67762,114,35,62,27,108,33,87,70,69,45
67763,35,102,55,6,107,85,94,57,30,17
67764,33,111,47,1,69,75,16,109,25,18
67765,27,87,15,23,18,6,39,96,7,53
67766,36,85,69,16,18,10,102,107,39,29
67767,114,73,27,19,87,7,89,37,23,52
67768,89,52,35,16,64,6,94,29,102,36
67769,85,29,39,6,86,89,49,112,19,16
67770,112,55,88,13,109,49,100,52,8,62
67771,7,13,40,67,3,86,15,26,46,69
67772,102,65,18,76,96,23,27,29,100,6
67773,16,10,83,102,106,12,23,121,69,86
67774,52,16,94,18,30,88,99,37,76,40
67775,69,89,55,15,64,53,95,106,16,3
67776,52,76,16,4,3,10,15,107,55,111
67777,27,6,30,52,69,33,62,13,89,111
67778,121,50,18,55,69,89,52,16,49,64
67779,109,15,16,87,52,86,1,102,69,106
67780,10,27,26,114,69,65,52,54,64,16
67781,69,17,18,27,50,42,94,55,16,68
67782,102,40,29,86,54,94,16,95,52,111
67783,26,96,17,52,102,47,64,55,8,120
67784,52,10,90,57,18,7,54,11,65,53
67785,18,120,39,16,58,87,55,106,15,107
67786,8,69,87,20,46,55,25,26,18,121
67787,7,18,15,80,90,107,111,52,55,106
67788,106,94,26,38,102,78,35,52,27,54
67789,1,15,52,16,64,106,53,94,27,29
67790,111,78,7,25,18,94,100,52,36,62
67791,16,17,76,64,6,59,107,18,111,53
67792,69,6,52,121,37,96,44,83,27,82
67793,89,87,38,50,120,54,16,7,64,25
67794,87,59,7,39,63,86,15,107,23,52
67795,27,94,53,106,85,64,52,35,16,69
67796,18,16,35,100,20,102,15,27,70,65
67797,8,16,3,46,52,17,88,69,121,42
67798,94,102,29,95,27,35,42,68,69,7
67799,44,76,69,7,3,1,114,31,70,16
67800,29,11,27,6,112,45,44,78,106,53
67801,86,113,8,96,3,33,111,25,95,38
67802,22,89,3,106,69,109,52,11,121,27
67803,23,87,33,10,39,112,36,69,73,15
67804,64,36,27,33,18,120,74,111,1,7
67805,102,29,62,8,19,98,107,55,18,31
67806,52,13,20,7,76,16,46,6,29,111
67807,96,26,17,102,6,89,64,42,52,106
67808,86,111,60,23,89,15,27,29,33,52
67809,76,7,26,62,89,100,17,75,106,42
67810,45,36,6,100,85,120,31,86,70,25
67811,18,94,65,107,102,26,15,16,12,50
67812,85,40,6,86,60,10,112,16,61,52
67813,49,89,33,87,120,111,18,69,26,52
67814,100,53,19,89,39,109,69,36,111,16
67815,113,86,96,70,100,27,17,29,66,6
67816,111,96,100,45,42,20,76,69,114,121
67817,8,104,53,27,49,88,39,95,29,64
67818,42,25,106,102,6,67,112,53,7,74
67819,112,16,70,52,73,65,113,86,102,23
67820,85,25,16,6,27,112,96,100,15,18
67821,1,64,69,7,79,36,19,3,46,95
67822,42,17,60,112,25,26,15,30,1,69
67823,121,25,104,69,44,85,15,27,10,65
67824,10,114,83,119,7,54,100,120,47,111
67825,95,64,27,49,78,33,25,18,88,87
67826,112,15,16,63,52,65,111,7,25,42
67827,16,95,112,25,43,52,76,96,111,107
67828,112,35,67,27,36,3,50,29,110,6
67829,8,79,52,53,61,36,39,7,111,6
67830,53,6,27,17,38,16,52,64,82,89
67831,105,32,21,70,82,19,74,14,89,112
67832,27,46,78,15,64,113,69,87,50,53
67833,52,96,86,26,76,23,13,7,111,80
67834,102,106,98,54,27,112,62,7,13,18
67835,85,40,10,69,86,68,94,16,18,102
67836,41,39,16,51,31,25,6,53,88,52
67837,59,6,53,38,111,52,14,16,42,64
67838,7,28,74,111,8,78,114,46,53,68
67839,16,26,36,76,53,74,121,42,102,2
67840,120,3,63,27,49,25,54,33,65,112
67841,36,84,59,50,48,74,2,54,75,102
67842,60,26,34,42,16,27,69,30,35,54
67843,52,20,53,67,10,18,68,74,102,47
67844,106,88,17,55,87,6,26,27,69,41
67845,50,81,42,94,68,53,44,3,17,7
67846,89,36,88,55,87,13,46,119,1,102
67847,121,69,27,59,8,30,94,16,54,103
67848,19,46,65,18,112,53,39,29,27,6
67849,81,39,33,29,112,16,26,104,36,53
67850,27,73,29,47,100,15,50,69,95,101
67851,8,105,121,14,69,109,16,106,100,31
67852,121,65,16,8,25,11,94,87,29,26
67853,77,20,36,16,65,35,6,53,26,100
67854,26,54,92,2,52,62,27,14,8,31
67855,52,88,10,9,102,55,120,18,87,76
67856,89,52,111,9,16,27,47,110,6,120
67857,6,113,21,14,11,44,110,3,7,101
67858,100,44,69,31,39,47,57,15,121,88
67859,64,98,27,25,8,121,74,53,18,107
67860,25,16,73,39,102,6,55,46,87,19
67861,102,17,88,75,69,28,79,104,74,47
67862,112,113,52,19,42,85,94,106,86,69
67863,23,84,42,110,16,121,70,111,69,18
67864,42,97,28,26,47,69,11,102,27,95
67865,36,20,109,33,120,8,27,74,14,31
67866,43,31,18,50,108,15,88,78,27,8
67867,114,89,120,23,105,77,3,107,46,53
67868,121,65,27,23,42,53,114,55,44,107
67869,97,102,44,15,50,88,89,111,14,21
67870,14,6,58,21,7,12,25,16,111,18
67871,29,18,11,33,90,86,67,55,59,75
67872,69,68,8,121,82,14,120,86,61,109
67873,50,21,42,69,101,106,53,23,88,102
67874,77,75,54,69,27,13,6,95,28,111
67875,16,35,26,38,42,64,21,78,27,8
67876,26,16,102,67,13,6,14,19,74,112
67877,121,70,16,15,84,39,54,88,55,64
67878,111,65,16,25,42,102,39,36,6,7
67879,25,26,53,36,16,14,18,65,19,105
67880,67,16,88,34,112,94,6,47,86,64
67881,69,88,89,121,114,78,102,36,106,7
67882,13,65,12,16,121,25,15,7,69,3
67883,29,26,22,54,84,99,7,10,37,34
67884,12,30,21,74,88,16,65,6,50,27
67885,36,26,94,96,87,55,114,56,33,64
67886,36,88,26,69,42,95,102,33,38,49
67887,14,109,90,9,107,111,65,8,25,110
67888,21,12,36,101,111,25,10,79,16,102
67889,52,53,77,16,36,23,111,8,104,84
67890,6,75,108,106,14,55,50,7,8,36
67891,121,31,8,120,69,47,26,53,36,16
67892,121,30,36,69,10,18,96,34,27,112
67893,35,53,8,88,83,65,46,18,28,102
67894,99,112,19,55,106,95,58,33,28,17
67895,15,61,86,87,42,76,16,55,109,111
67896,8,26,46,55,111,11,3,88,10,60
67897,8,120,106,5,16,29,52,76,95,111
67898,47,33,27,18,88,40,36,69,67,102
67899,109,16,85,27,76,52,89,111,18,39
67900,90,20,94,8,29,113,53,114,40,16
67901,33,106,50,53,60,45,87,95,16,17
67902,46,16,53,10,27,52,61,103,87,96
67903,55,87,69,106,95,8,11,86,30,18
67904,95,94,51,55,111,77,18,30,76,27
67905,42,62,112,106,55,69,12,37,121,23
67906,106,19,17,65,111,57,15,69,27,10
67907,70,55,102,16,17,89,36,100,60,64
67908,37,10,52,27,60,7,1,69,25,111
67909,40,102,94,106,69,55,76,16,18,52
67910,53,39,10,102,120,7,29,3,15,12
67911,112,46,42,88,52,17,86,69,54,3
67912,61,54,53,27,29,47,97,88,44,121
67913,89,26,23,33,39,52,111,29,15,32
67914,18,70,25,86,3,88,55,76,80,111
67915,27,94,111,29,40,52,114,16,95,79
67916,106,29,102,54,86,37,89,52,16,49
67917,8,66,121,38,50,33,3,94,69,23
67918,33,15,121,45,89,52,94,64,107,36
67919,17,3,7,16,72,52,49,53,79,106
67920,64,40,95,86,16,7,18,120,94,53
67921,69,87,18,26,47,88,65,52,44,53
67922,36,76,7,6,85,67,16,112,45,52
67923,112,69,76,27,63,110,39,78,111,95
67924,26,111,11,29,8,89,52,78,39,64
67925,87,45,70,86,69,97,23,57,27,44
67926,15,36,102,26,106,55,76,16,18,52
67927,6,85,108,27,10,112,96,47,111,67
67928,88,50,57,27,44,86,3,23,69,48
67929,19,17,95,55,111,78,52,100,63,102
67930,16,3,15,29,8,120,64,55,94,69
67931,38,10,64,6,57,65,46,53,106,26
67932,44,46,7,55,26,102,14,111,69,1
67933,14,98,100,16,119,95,86,106,30,29
67934,8,74,26,2,102,1,88,50,69,121
67935,19,87,70,55,94,10,15,7,52,102
67936,53,95,33,23,68,29,86,102,10,62
67937,114,68,1,7,29,19,17,109,18,86
67938,15,17,27,16,87,33,3,95,60,52
67939,27,39,42,102,18,7,6,57,13,85
67940,3,15,1,69,119,114,10,120,23,121
67941,67,27,87,21,23,6,10,9,88,102
67942,87,17,27,8,16,86,111,95,96,25
67943,16,54,55,101,3,58,11,63,6,65
67944,15,49,21,19,5,102,55,7,74,109
67945,107,54,69,86,106,33,46,29,6,75
67946,1,110,7,13,21,68,71,10,16,74
67947,64,42,2,107,50,65,111,95,96,120
67948,39,7,79,6,111,8,31,23,14,53
67949,40,28,23,33,102,89,50,52,27,64
67950,33,102,109,29,86,64,114,96,27,47
67951,114,105,101,68,120,41,27,29,107,47
67952,100,95,90,78,50,8,120,7,89,111
67953,112,114,38,27,47,79,111,96,10,25
67954,1,78,26,34,107,22,8,120,79,111
67955,17,25,3,6,16,7,46,52,69,87
67956,6,100,36,86,57,10,65,102,7,106
67957,18,53,79,69,17,16,111,36,89,46
67958,10,25,111,95,16,69,86,15,39,87
67959,42,69,87,16,65,95,55,64,107,94
67960,33,75,96,15,10,95,65,112,16,76
67961,111,17,52,89,19,16,39,60,95,102
67962,109,45,53,15,88,16,112,36,46,77
67963,69,87,45,10,18,52,55,111,16,94
67964,95,96,33,87,65,29,58,86,38,89
67965,6,17,53,19,75,27,11,96,106,102
67966,106,65,53,69,113,16,64,76,57,6
67967,17,60,86,64,6,25,111,79,96,44
67968,10,69,102,77,13,68,76,60,16,42
67969,89,69,64,106,16,7,85,36,52,6
67970,76,69,53,106,65,17,19,57,64,95
67971,86,6,53,106,102,17,16,33,111,18
67972,33,3,29,59,52,106,46,102,69,65
67973,87,79,96,8,46,58,6,30,23,7
67974,87,89,35,65,96,57,106,69,14,6
67975,69,33,65,20,12,52,102,36,42,86
67976,84,23,121,69,86,107,114,27,66,62
67977,52,16,95,3,80,10,69,87,19,45
67978,87,88,65,18,17,78,8,112,27,106
67979,87,8,73,69,53,64,35,65,28,6
67980,44,22,83,79,96,16,9,102,6,13
67981,69,75,47,14,121,107,99,74,114,50
67982,16,87,39,69,95,15,96,102,86,52
67983,31,96,100,25,12,41,87,68,14,16
67984,64,67,46,69,96,112,35,54,38,88
67985,77,113,53,69,13,26,49,64,65,6
67986,78,10,79,27,23,53,16,26,17,63
67987,111,94,38,102,14,81,61,55,100,30
67988,34,109,111,87,7,55,106,31,48,78
67989,111,11,38,107,42,87,95,106,69,53
67990,53,96,86,10,36,78,102,7,95,17
67991,98,86,58,67,31,69,47,5,23,1
67992,7,8,26,16,95,27,45,97,114,40
67993,37,53,19,46,67,64,107,96,6,76
67994,121,114,38,18,79,102,94,65,78,42
67995,14,70,4,86,27,95,88,47,110,98
67996,86,88,96,94,76,3,16,105,10,18
67997,70,36,16,27,111,42,69,88,39,64
67998,27,65,120,87,54,64,15,52,16,43
67999,102,106,86,96,8,87,35,38,54,16
68000,8,86,64,29,106,70,73,16,27,26
68001,64,15,86,60,34,46,62,33,111,77
68002,121,76,78,77,18,111,94,79,96,8
68003,42,46,57,100,64,16,112,110,95,114
68004,18,73,55,25,66,3,49,121,6,13
68005,113,23,69,5,102,20,46,88,6,36
68006,65,94,6,33,120,69,89,112,52,107
68007,7,15,54,53,87,30,39,18,16,55
68008,18,76,16,25,102,111,94,10,86,120
68009,60,111,42,52,7,3,17,86,89,69
68010,112,35,70,18,55,95,17,69,110,102
68011,5,98,70,18,53,42,36,29,25,66
68012,52,49,121,69,53,17,7,102,95,65
68013,28,16,87,94,54,46,1,65,111,69
68014,46,80,51,25,16,6,27,36,103,29
68015,8,76,38,16,75,86,111,45,29,95
68016,6,59,102,25,29,46,121,16,80,96
68017,16,87,39,80,42,54,13,3,7,52
68018,107,17,42,64,53,69,11,29,18,111
68019,46,102,28,88,52,39,16,26,87,54
68020,15,102,12,26,53,69,30,39,38,42
68021,107,94,120,42,112,76,89,121,69,96
68022,39,65,120,102,95,54,7,6,53,13
68023,88,3,65,54,52,15,46,87,16,80
68024,106,113,30,88,80,110,11,6,16,33
68025,16,52,106,20,6,36,96,111,27,42
68026,86,17,87,95,69,114,46,64,16,52
68027,15,94,27,25,16,10,33,87,77,69
68028,16,86,65,97,44,70,112,19,33,54
68029,15,7,93,29,86,62,39,87,107,70
68030,16,27,87,70,17,8,121,10,69,7
68031,106,86,95,33,16,73,21,111,102,107
68032,87,70,95,107,55,30,88,96,1,36
68033,121,17,78,15,88,87,65,69,39,95
68034,16,27,62,17,18,6,86,98,40,29
68035,87,18,46,86,108,112,16,53,109,106
68036,65,38,86,35,42,69,76,29,12,121
68037,67,75,74,58,110,64,106,54,33,87
68038,111,38,75,17,6,87,106,73,33,120
68039,14,97,34,33,44,27,18,112,74,58
68040,111,18,43,107,65,102,52,16,11,95
68041,39,111,107,55,6,14,19,26,23,10
68042,75,38,16,39,8,111,95,49,107,65
68043,8,39,16,107,111,30,114,86,77,18
68044,1,52,13,65,102,18,25,87,8,55
68045,3,46,18,88,55,8,114,69,107,30
68046,18,73,108,25,66,90,35,95,88,53
68047,7,26,64,14,81,105,8,99,95,16
68048,69,59,16,112,77,111,96,86,23,42
68049,111,15,52,18,7,42,76,53,121,36
68050,121,65,69,35,8,16,30,104,76,42
68051,112,120,65,67,7,6,53,36,20,17
68052,39,13,7,6,85,8,96,73,107,112
68053,42,65,17,88,5,66,49,29,27,6
68054,87,65,27,46,6,89,32,43,121,36
68055,79,106,16,10,7,69,111,55,76,80
68056,7,102,36,23,10,111,46,96,52,107
68057,121,62,16,23,42,1,79,36,69,57
68058,7,53,69,10,42,111,46,38,106,86
68059,19,77,74,7,100,101,50,45,26,85
68060,30,16,13,107,10,96,62,14,106,50
68061,78,112,40,67,96,87,6,46,36,51
68062,39,53,6,29,85,102,96,55,35,77
68063,35,10,78,88,112,111,46,95,36,107
68064,88,53,99,95,65,18,8,17,27,38
68065,33,87,65,109,119,88,58,83,106,89
68066,33,42,64,45,18,6,76,53,38,20
68067,88,49,55,84,47,33,107,87,29,5
68068,90,63,76,13,19,111,41,86,16,46
68069,26,23,10,65,88,12,16,87,47,68
68070,87,1,121,120,106,8,29,59,7,75
68071,107,76,55,27,8,19,18,16,11,3
68072,3,18,43,86,57,102,114,65,16,46
68073,10,102,96,6,86,66,46,18,69,27
68074,102,20,101,21,111,50,80,86,17,96
68075,78,53,52,6,58,31,35,33,69,106
68076,87,46,8,27,16,10,23,55,107,111
68077,37,107,34,19,106,21,86,14,85,8
68078,95,30,65,42,121,104,94,63,69,27
68079,37,47,109,53,9,81,21,14,61,86
68080,78,112,23,70,20,53,10,7,58,106
68081,46,84,78,36,121,42,17,16,90,68
68082,78,112,23,95,55,102,113,27,96,114
68083,89,121,36,87,69,106,55,70,65,107
68084,39,79,78,52,18,55,102,100,42,35
68085,33,38,70,121,61,6,69,35,75,29
68086,11,69,13,65,10,96,112,52,8,17
68087,25,40,57,69,10,18,114,121,74,65
68088,16,121,65,18,82,1,107,49,3,55
68089,8,53,55,16,59,1,106,33,27,62
68090,55,121,112,81,46,33,10,16,58,15
68091,79,104,16,36,8,7,23,65,112,95
68092,42,25,39,102,6,23,3,53,29,44
68093,121,65,33,45,70,86,89,57,103,10
68094,25,75,120,16,109,52,19,106,87,89
68095,42,52,11,20,8,13,50,25,16,89
68096,89,105,64,33,17,112,69,16,11,15
68097,111,45,16,29,77,106,22,96,64,46
68098,23,65,95,102,86,7,45,64,89,96
68099,70,94,55,16,112,64,35,33,60,114
68100,88,102,99,6,52,111,23,8,36,69
68101,18,65,7,75,19,13,36,120,111,42
68102,111,17,95,19,119,100,112,16,54,96
68103,3,8,88,36,114,46,80,55,19,27
68104,39,111,19,54,107,10,65,7,75,46
68105,8,69,59,103,111,7,79,35,36,42
68106,73,27,109,69,121,39,65,95,7,86
68107,102,6,16,53,47,111,59,8,36,7
68108,78,111,39,95,65,8,13,15,33,75
68109,27,102,29,39,6,15,55,106,100,111
68110,27,65,112,86,1,7,55,12,64,19
68111,11,26,53,6,50,107,46,96,10,75
68112,102,18,86,60,106,87,9,12,120,16
68113,69,102,23,1,45,114,95,36,19,111
68114,13,111,54,7,55,96,102,19,8,39
68115,17,10,7,87,102,21,114,85,46,111
